id,Calorie_correction,Moisture,Crude_protein,Crude_fat,Saturated_fat,Total_carbohydrates,Dietary_fiber,Total_carbohydrate,glucose,fructose,Galactose,maltose,sucrose,lactose,sodium,Potassium,calcium,magnesium,iron,Zinc,phosphorus,copper,manganese,VitaminB1,VitaminB2,VitaminB6,VitaminB12,VitaminC,Folic_acid,VitaminA,VitaminD,VitaminE,Cluster_category
486,242.0,34.3,4.6,1.4,0.3,57.9,10.4,26.1,0.7,0.5,0.0,0.0,24.8,0.0,1.0,758.0,39.0,60.0,1.2,1.0,114.0,0.0,0.0,0.23,0.13,0.61,0.0,14.7,59.9,25.0,0.0,14.34,0
487,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
488,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
489,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
490,928.0,85.9,1.2,100.2,16.7,11.9,3.2,0.7,0.4,0.3,0.0,0.0,0.0,0.0,4.0,304.0,21.0,33.0,2.0,0.5,17.0,0.02,0.0,0.02,0.03,0.1,0.0,2.9,45.0,51.0,0.0,178.76,0
491,532.0,121.9,22.2,46.9,17.3,5.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1079.0,429.0,63.0,32.0,3.2,1.5,283.0,0.07,0.03,0.15,0.58,0.4,1.61,0.6,112.6,627.0,84.4,2.56,3
492,153.0,167.4,16.6,9.3,3.2,4.1,3.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,212.0,498.0,246.0,152.0,5.6,2.1,255.0,0.07,0.03,0.22,0.75,0.34,0.8,29.4,311.3,8191.0,84.4,5.9,3
493,667.0,17.5,34.0,8.5,1.9,130.0,27.0,3.6,0.6,1.1,0.0,0.0,1.9,0.0,13.0,4512.0,237.0,386.0,10.4,4.3,710.0,0.52,4.56,0.52,0.28,0.68,0.0,0.0,770.1,21.0,0.0,9.12,1
495,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
496,365.0,10.9,2.1,0.8,0.0,85.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,9.0,10.0,7.0,1.1,0.3,184.0,0.0,0.0,0.01,0.0,0.0,0.0,5.5,42.4,0.0,0.0,0.01,0
499,611.0,146.8,11.2,6.5,3.0,133.3,5.6,7.4,2.4,3.3,0.0,1.6,0.0,0.0,356.0,458.0,69.0,60.0,1.8,1.7,160.0,0.0,0.0,0.26,0.2,0.16,0.21,5.0,70.0,1938.0,0.0,2.34,3
500,167.0,169.2,16.3,10.8,3.5,2.3,1.3,0.6,0.2,0.0,0.0,0.0,0.4,0.0,140.0,276.0,68.0,34.0,2.3,1.6,254.0,0.07,0.03,0.18,0.51,0.15,0.8,0.6,91.9,558.0,84.4,3.24,1
501,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
502,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
503,199.0,260.6,14.3,11.2,4.6,12.0,4.0,6.3,1.0,0.7,0.0,0.0,4.5,0.0,216.0,617.0,115.0,34.0,1.9,2.1,154.0,0.0,0.0,0.11,0.3,0.24,0.94,14.5,47.9,21399.0,0.0,0.79,2
504,897.0,74.1,31.9,84.6,32.1,2.4,0.0,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2149.0,430.0,8.0,34.0,1.4,3.2,529.0,0.0,0.0,0.89,0.29,0.44,1.54,49.1,17.2,62.0,0.0,0.44,3
505,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
506,257.0,56.4,13.3,18.1,6.6,10.2,0.0,2.9,0.3,0.0,0.0,0.3,2.2,0.1,607.0,145.0,14.0,11.0,1.6,1.2,164.0,0.0,0.0,0.2,0.11,0.08,0.51,45.4,13.2,80.0,0.0,0.39,0
508,17.0,94.6,1.1,0.1,0.1,3.9,1.0,2.1,1.3,0.8,0.0,0.0,0.0,0.0,0.0,117.0,10.0,10.0,0.2,0.1,22.0,0.01,0.0,0.02,0.02,0.08,0.0,6.5,39.3,6.0,0.0,0.04,0
509,182.0,166.0,14.4,11.4,4.7,5.8,2.8,0.7,0.4,0.3,0.0,0.0,0.0,0.0,549.0,349.0,68.0,29.0,2.1,1.9,150.0,0.0,0.0,0.12,0.3,0.28,0.98,7.6,54.6,1014.0,0.0,1.43,1
510,152.0,170.5,13.8,9.0,3.2,5.5,1.0,2.3,1.5,0.8,0.0,0.0,0.0,0.0,138.0,252.0,64.0,21.0,2.1,1.4,208.0,0.08,0.03,0.11,0.5,0.19,0.8,7.1,117.9,564.0,84.4,2.26,1
511,177.0,60.6,12.4,5.6,2.1,19.2,0.0,2.8,0.2,0.2,0.0,0.0,2.4,0.0,723.0,103.0,5.0,23.0,0.3,0.5,40.0,0.0,0.0,0.04,0.05,0.08,0.9,0.0,2.9,33.0,0.0,0.33,0
512,23.0,92.1,3.0,0.2,0.1,3.8,1.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,19.0,262.0,4.0,9.0,0.9,0.7,80.0,0.39,0.0,0.06,0.47,0.12,0.09,0.2,24.4,0.0,0.0,0.0,0
513,951.0,318.9,25.9,75.2,13.9,51.5,13.2,6.2,0.2,5.8,0.0,0.0,0.0,0.2,10373.0,1584.0,245.0,177.0,10.0,3.7,632.0,0.0,0.0,0.43,0.89,2.4,0.42,0.0,130.0,1782.0,0.0,70.76,3
514,13.0,96.0,0.7,0.1,0.0,2.9,0.5,2.3,1.2,1.2,0.0,0.0,0.0,0.0,3.0,116.0,15.0,8.0,1.3,0.2,15.0,0.04,0.0,0.01,0.02,0.02,0.0,7.3,4.6,112.0,0.0,0.04,0
515,239.0,58.0,9.6,15.5,5.6,15.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,130.0,11.0,12.0,0.5,0.8,85.0,0.0,0.0,0.17,0.03,0.12,0.47,0.0,14.0,50.0,0.0,0.8,0
517,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
518,34.0,89.3,1.1,0.1,0.0,8.9,2.6,6.3,1.0,0.7,0.0,0.0,4.5,0.0,89.0,198.0,27.0,11.0,0.3,0.2,29.0,0.0,0.0,0.04,0.04,0.15,0.0,5.4,16.5,20718.0,0.0,0.42,2
520,452.0,278.3,21.5,9.1,3.1,72.7,1.8,50.7,23.9,26.8,0.0,0.0,0.0,0.0,7829.0,621.0,94.0,82.0,5.7,2.0,352.0,0.07,0.03,0.11,0.61,8.39,0.8,2.2,121.9,558.0,84.4,2.22,3
525,1476.0,206.8,39.0,144.5,27.3,7.5,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,96.0,826.0,60.0,70.0,4.4,1.8,438.0,0.0,0.0,0.23,0.75,0.68,16.27,34.0,58.0,969.0,0.0,19.65,1
526,592.0,206.7,39.0,44.5,11.0,7.5,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,96.0,826.0,60.0,70.0,4.4,1.8,438.0,0.0,0.0,0.23,0.75,0.68,16.27,34.0,58.0,720.0,0.0,1.72,1
527,592.0,206.7,39.0,44.5,11.0,7.5,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,96.0,826.0,60.0,70.0,4.4,1.8,438.0,0.0,0.0,0.23,0.75,0.68,16.27,34.0,58.0,720.0,0.0,1.72,1
529,958.0,80.6,2.6,100.2,16.3,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,249.0,0.0,17.95,0
530,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
531,209.0,156.4,15.3,9.1,3.1,17.4,1.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,141.0,521.0,58.0,31.0,2.5,2.4,224.0,0.07,0.03,0.17,0.51,0.26,0.8,30.1,90.0,558.0,84.4,2.24,1
532,87.0,175.7,3.7,0.5,0.1,18.4,2.7,0.7,0.3,0.4,0.0,0.0,0.0,0.0,4.0,707.0,55.0,34.0,1.1,1.4,68.0,0.0,0.0,0.12,0.11,0.18,0.0,31.9,11.4,1933.0,0.0,0.28,3
534,971.0,154.6,34.5,84.8,32.1,18.2,1.3,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2152.0,816.0,12.0,54.0,2.0,4.3,567.0,0.0,0.0,0.97,0.32,0.59,1.54,78.6,28.6,62.0,0.0,0.46,3
535,325.0,421.5,19.0,9.5,3.2,46.5,6.9,14.2,4.9,4.2,0.0,0.7,4.5,0.0,234.0,1261.0,114.0,67.0,4.6,3.1,314.0,0.15,0.03,0.29,0.64,0.72,0.8,57.8,170.6,25069.0,84.4,3.81,2
536,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
537,1294.0,104.7,26.8,120.8,18.1,42.2,11.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.0,955.0,78.0,401.0,7.9,5.5,795.0,0.0,0.0,0.99,0.25,0.85,0.16,30.1,97.2,129.0,0.0,53.51,1
538,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
539,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
540,358.0,107.9,11.1,0.6,0.0,77.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,647.0,17.0,31.0,1.3,1.5,103.0,0.0,0.0,0.2,0.04,0.19,0.0,9.1,29.7,0.0,0.0,0.22,0
541,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
542,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
543,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
544,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
545,925.0,163.9,34.0,84.7,32.1,9.9,3.7,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2158.0,633.0,102.0,84.0,2.1,3.9,582.0,0.0,0.0,0.91,0.39,0.49,1.54,60.4,17.2,2320.0,0.0,0.89,3
546,163.0,165.7,14.8,9.0,3.1,9.1,3.7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,147.0,338.0,148.0,61.0,2.6,2.0,239.0,0.07,0.03,0.11,0.58,0.16,0.8,11.9,78.6,2816.0,84.4,2.67,3
547,405.0,379.2,15.7,0.6,0.2,91.6,8.5,56.7,23.9,32.6,0.0,0.0,0.0,0.2,5121.0,1212.0,102.0,129.0,4.9,2.5,330.0,0.0,0.0,0.42,0.81,1.2,0.02,11.3,97.4,2258.0,0.0,0.46,3
548,925.0,163.9,34.0,84.7,32.1,9.9,3.7,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2158.0,633.0,102.0,84.0,2.1,3.9,582.0,0.0,0.0,0.91,0.39,0.49,1.54,60.4,17.2,2320.0,0.0,0.89,3
550,16.0,95.2,0.5,0.1,0.0,3.9,1.1,2.4,1.3,1.1,0.0,0.0,0.0,0.0,46.0,125.0,24.0,9.0,0.1,0.3,17.0,0.0,0.0,0.02,0.01,0.07,0.0,13.9,16.2,0.0,0.0,0.0,0
551,335.0,115.2,3.4,1.3,0.1,78.5,3.1,2.8,0.6,2.2,0.0,0.0,0.0,0.0,7.0,683.0,57.0,41.0,3.9,3.2,89.0,0.06,0.41,0.07,0.02,0.08,0.0,8.8,24.0,72.0,0.0,0.32,0
552,487.0,191.5,15.8,12.3,4.7,78.5,3.1,2.8,0.6,2.2,0.0,0.0,0.0,0.0,69.0,788.0,62.0,52.0,4.9,4.8,189.0,0.06,0.41,0.13,0.24,0.12,0.94,11.3,55.4,89.0,0.0,0.55,0
553,947.0,180.1,2.2,100.9,15.6,15.1,4.7,0.7,0.4,0.3,0.0,0.0,0.0,0.0,8.0,714.0,54.0,48.0,2.3,0.9,49.0,0.02,0.0,0.05,0.06,0.1,0.0,13.9,45.0,443.0,0.0,44.13,0
555,1366.0,424.4,77.5,94.8,35.8,82.6,36.1,15.8,5.5,4.1,0.0,0.9,4.9,0.4,3359.0,4209.0,466.0,448.0,60.9,9.0,1308.0,0.14,0.03,1.45,3.1,1.76,67.6,132.3,514.5,25323.0,84.4,6.51,2
556,1161.0,96.3,15.5,1.9,0.4,282.5,10.5,201.3,4.2,3.8,0.0,0.7,192.7,0.0,61.0,1217.0,507.0,210.0,3.9,3.0,306.0,0.04,0.0,0.4,0.35,0.76,0.0,22.1,147.5,3681.0,0.0,7.93,3
557,69.0,79.8,1.9,0.2,0.1,17.3,2.5,5.4,2.5,2.3,0.0,0.7,0.0,0.0,1.0,426.0,14.0,17.0,0.5,0.3,46.0,0.04,0.0,0.07,0.07,0.29,0.0,15.0,59.5,3681.0,0.0,1.11,3
558,411.0,288.9,2.4,0.8,0.4,106.5,5.1,13.0,3.9,3.9,0.0,0.0,5.3,0.0,7.0,519.0,56.0,36.0,0.8,0.6,64.0,0.01,0.0,0.19,0.12,0.29,0.0,90.1,80.0,35.0,0.0,1.41,0
559,282.0,99.3,2.9,4.0,0.7,64.9,11.8,37.7,36.3,1.5,0.0,0.0,0.0,0.0,10510.0,413.0,57.0,32.0,5.3,0.4,56.0,0.01,0.0,0.05,0.06,0.13,0.0,41.5,79.4,6.0,0.0,1.23,3
560,329.0,112.7,1.0,0.2,0.1,85.6,2.8,0.5,0.4,0.1,0.0,0.0,0.0,0.0,3.0,207.0,20.0,14.0,0.3,0.1,31.0,0.01,0.0,0.04,0.07,0.11,0.0,44.1,68.8,6.0,0.0,0.82,0
562,13.0,95.2,1.1,0.3,0.1,2.6,1.4,0.7,0.3,0.4,0.0,0.0,0.0,0.0,1.0,321.0,51.0,14.0,0.5,0.3,30.0,0.0,0.0,0.04,0.08,0.03,0.0,2.4,0.0,1933.0,0.0,0.26,1
563,62.0,179.0,4.0,0.5,0.2,15.2,6.4,5.1,2.1,1.0,0.0,0.4,0.0,1.6,5.0,495.0,14.0,26.0,0.6,1.5,111.0,0.02,0.0,0.25,0.32,0.63,0.06,178.4,42.4,573.0,0.0,0.65,1
564,285.0,127.2,2.7,0.9,0.5,68.3,2.6,54.0,11.4,7.5,0.0,2.8,32.4,0.0,71.0,301.0,30.0,51.0,3.7,1.3,67.0,0.04,0.0,0.05,0.08,0.35,0.0,7.3,20.0,112.0,0.0,0.27,0
567,78.0,177.7,1.1,0.6,0.2,20.0,1.4,11.0,1.2,3.9,0.0,0.0,5.9,0.0,6.0,242.0,19.0,18.0,0.3,0.3,24.0,0.01,0.0,0.08,0.07,0.16,0.0,63.5,27.1,1865.0,0.0,1.53,1
568,48.0,86.0,0.6,0.2,0.1,13.0,1.2,9.8,0.6,3.4,0.0,0.0,5.8,0.0,5.0,119.0,8.0,9.0,0.3,0.2,12.0,0.01,0.0,0.05,0.05,0.11,0.0,22.7,27.1,1865.0,0.0,1.2,1
569,48.0,86.0,0.6,0.2,0.1,13.0,1.2,9.8,0.6,3.4,0.0,0.0,5.8,0.0,5.0,119.0,8.0,9.0,0.3,0.2,12.0,0.01,0.0,0.05,0.05,0.11,0.0,22.7,27.1,1865.0,0.0,1.2,1
570,917.0,167.1,34.6,84.8,32.2,5.9,1.2,3.1,1.1,1.0,0.0,0.2,0.4,0.4,2153.0,694.0,87.0,49.0,2.5,4.0,581.0,0.07,0.15,0.99,0.4,0.53,1.54,61.9,48.2,629.0,0.0,1.0,3
573,312.0,10.1,22.8,1.1,0.4,63.0,15.8,1.3,0.0,0.0,0.0,0.0,1.3,0.0,1.0,948.0,108.0,172.0,5.1,2.8,372.0,0.0,0.0,0.6,0.17,0.32,0.0,11.8,414.6,120.0,0.0,11.27,0
576,384.0,101.4,16.2,1.6,0.3,79.1,4.5,5.7,1.4,1.1,0.0,3.2,0.0,0.0,270.0,395.0,41.0,48.0,2.4,1.4,174.0,0.03,0.0,0.18,0.1,0.36,0.0,62.2,115.3,9.0,0.0,0.98,0
581,1321.0,266.1,42.9,113.9,21.1,64.4,32.6,2.3,1.1,1.1,0.0,0.0,0.1,0.0,1109.0,3263.0,413.0,402.0,58.4,5.8,709.0,0.07,0.03,0.49,2.77,0.95,66.06,51.3,359.8,1526.0,84.4,24.0,1
582,290.0,13.9,20.9,0.6,0.2,61.5,18.5,0.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1203.0,87.0,162.0,7.1,3.1,442.0,0.0,0.0,0.41,0.14,0.34,0.0,1.2,110.7,0.0,0.0,11.14,0
583,33.0,88.9,0.7,0.1,0.0,9.8,3.3,5.2,1.9,2.5,0.0,0.0,0.8,0.0,2.0,146.0,8.0,5.0,0.2,0.3,13.0,0.0,0.0,0.03,0.03,0.11,0.0,137.9,55.6,51.0,0.0,0.25,0
584,60.0,80.7,1.7,0.1,0.0,16.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200.0,15.0,15.0,0.4,0.4,40.0,0.0,0.0,0.01,0.04,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0
585,36.0,89.0,1.0,0.2,0.1,9.3,1.8,6.1,2.9,3.2,0.0,0.0,0.0,0.0,7.0,199.0,16.0,14.0,0.3,0.1,23.0,0.0,0.0,0.02,0.04,0.06,0.0,69.2,82.8,25.0,0.0,0.48,0
587,158.0,249.2,5.5,1.0,0.2,41.2,11.2,15.2,3.1,5.7,0.0,0.7,5.8,0.0,20.0,1065.0,210.0,94.0,11.8,1.0,104.0,0.04,0.0,0.13,0.25,0.41,0.0,101.6,86.6,28212.0,0.0,2.31,2
588,864.0,285.7,1.6,0.8,0.2,210.6,3.1,106.6,3.1,6.0,0.0,0.0,97.6,0.0,9.0,553.0,65.0,25.0,1.4,0.8,52.0,0.0,0.0,0.1,0.15,0.12,0.0,8.3,4.1,2870.0,0.0,0.37,3
589,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
590,148.0,171.1,13.8,9.2,3.2,4.2,1.4,0.9,0.5,0.4,0.0,0.0,0.0,0.0,139.0,456.0,105.0,25.0,2.4,1.6,216.0,0.07,0.03,0.13,0.56,0.14,0.8,3.0,78.6,2491.0,84.4,2.48,3
591,418.0,109.2,22.7,15.0,6.0,50.8,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.55,0.22,1.01,0.6,145.3,563.0,84.4,4.26,1
592,169.0,165.2,13.8,9.0,3.1,10.5,2.6,6.5,1.2,0.7,0.0,0.0,4.5,0.0,227.0,333.0,81.0,22.0,2.2,1.5,215.0,0.07,0.03,0.13,0.52,0.26,0.8,6.0,95.1,21276.0,84.4,2.64,2
593,445.0,187.7,21.0,8.9,3.1,70.8,0.0,50.7,23.9,26.8,0.0,0.0,0.0,0.0,5243.0,531.0,59.0,68.0,4.1,1.7,319.0,0.07,0.03,0.11,0.6,1.09,0.8,0.6,121.9,558.0,84.4,2.22,3
594,152.0,170.5,13.8,9.0,3.2,5.5,1.0,2.3,1.5,0.8,0.0,0.0,0.0,0.0,138.0,252.0,64.0,21.0,2.1,1.4,208.0,0.08,0.03,0.11,0.5,0.19,0.8,7.1,117.9,564.0,84.4,2.26,1
595,624.0,80.0,20.1,37.7,17.3,58.7,14.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,168.0,837.0,149.0,179.0,12.6,4.9,563.0,0.07,0.03,0.37,0.63,0.72,0.8,0.6,144.3,559.0,84.4,26.55,1
596,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
597,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
598,225.0,142.9,20.5,8.9,3.1,16.3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,5135.0,525.0,57.0,66.0,4.1,1.7,309.0,0.07,0.03,0.1,0.59,1.08,0.8,0.6,121.1,558.0,84.4,2.22,3
599,186.0,137.3,9.2,0.3,0.0,42.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,679.0,23.0,66.0,2.8,1.2,143.0,0.0,0.0,0.07,0.15,1.29,0.0,35.2,42.5,475.0,0.0,3.71,3
600,225.0,142.9,20.5,8.9,3.1,16.3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,5135.0,525.0,57.0,66.0,4.1,1.7,309.0,0.07,0.03,0.1,0.59,1.08,0.8,0.6,121.1,558.0,84.4,2.22,3
602,72.0,180.9,2.8,1.0,0.2,14.0,2.2,12.8,1.3,1.4,0.0,0.0,10.1,0.0,73.0,383.0,89.0,24.0,1.3,0.5,46.0,0.0,0.0,0.04,0.06,0.07,0.0,6.6,10.0,664.0,0.0,0.85,1
603,61.0,84.6,13.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,55.0,14.0,44.0,6.1,0.5,111.0,0.0,0.0,0.0,0.17,0.03,5.52,0.5,0.0,53.0,0.0,2.03,0
604,287.0,57.7,18.0,23.3,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,254.0,33.0,18.0,1.0,2.4,161.0,0.0,0.0,0.67,0.16,0.36,0.78,0.5,4.9,79.0,0.0,0.32,0
607,1380.0,143.0,19.7,11.9,0.4,318.1,13.7,196.0,1.7,1.5,0.0,0.0,192.8,0.0,73.0,1581.0,574.0,270.0,4.4,2.9,263.0,0.0,0.0,0.42,0.48,0.42,0.0,1.0,119.2,0.0,0.0,6.42,0
608,209.0,156.4,15.3,9.1,3.1,17.4,1.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,141.0,521.0,58.0,31.0,2.5,2.4,224.0,0.07,0.03,0.17,0.51,0.26,0.8,30.1,90.0,558.0,84.4,2.24,1
609,1509.0,104.5,1.6,0.1,0.0,390.0,1.1,392.6,4.1,3.7,0.0,0.0,384.8,0.0,118.0,1193.0,951.0,197.0,0.3,0.9,34.0,0.0,0.0,0.01,0.43,0.48,0.0,16.1,33.8,0.0,0.0,8.7,0
610,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
613,830.0,204.9,23.8,15.5,6.1,152.7,5.8,103.9,2.6,3.3,0.0,1.6,96.3,0.0,495.0,596.0,127.0,72.0,3.9,3.2,346.0,0.07,0.03,0.36,0.64,0.28,1.01,3.2,146.1,2514.0,84.4,4.52,3
614,1061.0,66.4,40.5,40.7,3.4,147.6,11.2,58.4,12.3,9.2,0.0,4.4,32.4,0.0,434.0,1262.0,148.0,343.0,10.5,6.5,679.0,0.0,0.0,0.8,0.16,2.0,0.21,0.0,104.6,5.0,0.0,2.27,0
615,480.0,155.2,31.1,3.1,1.1,93.5,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.0,797.0,428.0,474.0,55.7,1.6,398.0,0.0,0.0,0.09,0.32,1.82,1.33,1.6,86.5,153.0,0.0,0.87,3
616,435.0,212.3,27.3,26.4,6.5,22.0,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,5056.0,776.0,40.0,88.0,3.3,0.9,327.0,0.0,0.0,0.09,0.4,1.26,7.44,34.1,42.5,43.0,0.0,1.28,3
617,449.0,130.2,31.5,34.8,9.4,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,193.0,371.0,65.0,34.0,2.8,1.7,368.0,0.07,0.03,0.1,0.76,0.37,8.24,0.7,78.6,601.0,84.4,2.95,1
619,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
620,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
622,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
